idpedido;itemprecovenda;pedidohorario;calendarkey;itemkey;filialkey;clientekey
394;54;11:07:32;555aec07-ecf6-443d-97e5-92361360f3bf;1888608b-d71a-4219-8257-6fde1561d49c;31cda249-c0b3-42fb-9a8e-83147c6e1191;d91db86b-3a85-4186-a289-484739ed4a2b
791;44;13:27:14;326a93c5-02a1-44c1-92d5-3268375525aa;9db54f23-6cc9-4125-9f42-08aa7d241f2f;8de4052a-fd4f-4256-ad2f-bcc9439479e0;0636052e-2dd3-4d9e-878f-68bd6630c7ac
429;78;14:29:56;003a54d1-61c3-4809-9ab3-125a86788278;0f68f3c4-7373-44ad-b802-a1a4fdc4be17;a46e2e76-09a6-4433-8a03-e824e25f5755;c46c1053-f7ae-4381-b4d9-5fb9c323fb0e
876;33;10:33:47;d9b3a97b-df48-4fa4-8dc3-6eab428b9c9e;485eeab3-df6f-49d7-a25c-1b50d999f2d2;89011e23-2de3-4ea3-a485-09f6724b014a;81400f38-8d23-450f-9ad5-6eef2a40dbc2
172;60;15:09:07;7733ebcd-ffce-43d7-b9be-20d2853bd9e8;08535d6d-ffd7-44f6-8806-207a4de5ae96;31cda249-c0b3-42fb-9a8e-83147c6e1191;75785b6a-c9f5-4812-9ae9-78e44b89a381
177;60;11:10:00;2b9037ab-f369-4abf-a010-48c490143c48;08535d6d-ffd7-44f6-8806-207a4de5ae96;31cda249-c0b3-42fb-9a8e-83147c6e1191;2aadd5ae-b788-4e1c-9971-1958d61f2123
1043;74;14:49:09;db5dee21-b13a-4b66-b59a-2d60c264fc39;07ed57e8-e1ae-4775-b4ef-a5404ca82895;8de4052a-fd4f-4256-ad2f-bcc9439479e0;c4e2febb-88c4-420e-b62b-4784369c6c16
491;77;10:48:55;44955252-e331-4538-8273-87af50230090;f0ddf164-437f-471d-8fbf-033a39245dde;a46e2e76-09a6-4433-8a03-e824e25f5755;04e31d92-fe51-48cb-a9ec-947198a90102
750;30;14:11:18;d0ecb064-0f6e-4d4e-81b0-d2353bbc12cc;f832be3c-4e2f-46b2-8b28-dae61fe28f16;89011e23-2de3-4ea3-a485-09f6724b014a;fea2a452-fac2-4735-b03b-e532ef4d3743
767;71;15:22:35;cf553c10-2aa3-475c-a34d-49541867afaa;1e076429-a90e-44bd-b649-5d3e279e1f2f;a46e2e76-09a6-4433-8a03-e824e25f5755;8ef7b890-9a85-49c2-b441-1cc04d0e0e63
645;67;14:23:22;e5c6fc0f-a794-4f53-8952-e58a3912f691;5f03bcaf-fa23-45c7-8186-b82d016393c5;89011e23-2de3-4ea3-a485-09f6724b014a;dcc51562-8788-4ad4-acca-62fda2dcadc8
904;60;14:13:33;9a5094b3-7071-47fa-985f-554252d12696;82a8d72b-1a5c-40fb-8b2d-200ed5a82c05;8de4052a-fd4f-4256-ad2f-bcc9439479e0;e86cd8ff-7259-4d48-bca3-a8bafbbaf1e8
233;72;13:56:34;63522744-553c-4652-9ac9-ce722781f1b1;13301677-baf2-48f3-ba5a-faa08cac8d79;8de4052a-fd4f-4256-ad2f-bcc9439479e0;8c0bd8df-a302-4da6-8b06-7b45027f5e16
602;44;14:13:44;cc8f4eab-ccf7-4f36-91ff-01fc23376b84;9db54f23-6cc9-4125-9f42-08aa7d241f2f;89011e23-2de3-4ea3-a485-09f6724b014a;c9f3edd6-74e9-45ca-bbcf-ca8e9be1f74c
1173;56;12:59:21;8240ad7c-063d-4074-9e02-60dc9ed30564;6db154c0-e678-44d2-9e22-43353370e7f6;31cda249-c0b3-42fb-9a8e-83147c6e1191;429c6e05-2340-49dd-b7c8-827544421436
582;67;13:58:49;6e39a078-0447-4549-a361-4fc354e385db;5f03bcaf-fa23-45c7-8186-b82d016393c5;89011e23-2de3-4ea3-a485-09f6724b014a;a8557bc8-de89-40dc-85a3-6011584981b8
428;30;14:02:15;bac68d7c-0324-40f0-9858-7343609c8904;f832be3c-4e2f-46b2-8b28-dae61fe28f16;a46e2e76-09a6-4433-8a03-e824e25f5755;5a3d3bdc-3245-4599-bbec-66eaa90df6b3
1090;78;15:11:46;86fbc57f-3464-4c8f-9e46-e824cac320a7;bcdc7ee3-014f-40c0-9af8-9c2f85f59c85;31cda249-c0b3-42fb-9a8e-83147c6e1191;7f14db31-2ab3-4c94-8692-86e462627840
731;25;12:28:57;c0146236-beb1-405c-b138-19eae10138b7;949c920b-32a3-4f75-875d-4ac22ad8147f;a46e2e76-09a6-4433-8a03-e824e25f5755;95f586d8-3f96-41c5-933d-1b1029833461
1187;14;11:50:37;b4bcb0a1-f0cb-43eb-bef6-240e54b86ddf;f7d81a80-ce88-418c-b545-9157ccd60523;a46e2e76-09a6-4433-8a03-e824e25f5755;ac593237-c2ef-47a9-b221-042da6702db6
68;44;12:22:35;2f314080-318a-43c8-ae66-2c9a8fd28a69;9db54f23-6cc9-4125-9f42-08aa7d241f2f;8de4052a-fd4f-4256-ad2f-bcc9439479e0;da8fe2cc-b71e-4d57-a402-7ae46e9e0ab9
381;60;15:20:37;6195a9bf-d2bd-4747-9bb1-47bafd959445;08535d6d-ffd7-44f6-8806-207a4de5ae96;89011e23-2de3-4ea3-a485-09f6724b014a;561454b5-da10-4743-aff2-5066381e87a9
459;27;13:41:31;647481e9-49ab-4de2-884d-39d5894834b3;17c731c9-7390-4535-b2c1-4bf2a8fc081d;a46e2e76-09a6-4433-8a03-e824e25f5755;71b62b97-bd71-44d3-aa8e-14146f9e723a
984;40;15:09:19;f4d733bb-bf80-41d8-9aa0-618db0f7a454;73aa031b-c5b2-490d-8c15-15b4c33322c0;8de4052a-fd4f-4256-ad2f-bcc9439479e0;f68c5e8c-0f4b-4428-8bba-76ae2eb05a17
500;61;14:57:59;0ada497f-4bff-422e-bc41-ef273e5ce317;d23e05f8-22ba-466c-ae27-eeb755ad2808;c448e859-eb7b-4c13-ae92-a326acfd07ff;a9e4999c-e5f2-4f5a-b1f1-c58fc2d1db5a
92;27;12:28:39;dfe8d0ca-768c-4f00-a4a3-d06c7ce56077;17c731c9-7390-4535-b2c1-4bf2a8fc081d;a46e2e76-09a6-4433-8a03-e824e25f5755;e507e0c9-4832-4c85-96c4-e0870df0ddc3
364;74;13:18:02;ed4d4c6c-0281-4937-ba89-557b2e9fc27d;07ed57e8-e1ae-4775-b4ef-a5404ca82895;a46e2e76-09a6-4433-8a03-e824e25f5755;df6a8c10-37a0-4276-ac22-0c85c59fb6d7
220;74;13:33:46;9081a444-ee67-4659-a99d-40fd9a71dc62;07ed57e8-e1ae-4775-b4ef-a5404ca82895;31cda249-c0b3-42fb-9a8e-83147c6e1191;29548ac5-66cb-45ea-bb6f-28c60e0ca93f
832;36;10:49:12;643b5e5a-08ec-41a3-a25c-ff995153b83c;452da72f-7053-4b40-bb3b-3a59a3e387bd;a46e2e76-09a6-4433-8a03-e824e25f5755;55181330-f55e-4b11-a04d-a4d089a31221
217;61;14:37:51;52f2fcff-8f3c-473d-9872-b8b1419eff7c;c6ff6e19-dba7-4c09-ae9c-26905f602b0b;89011e23-2de3-4ea3-a485-09f6724b014a;1c1aa395-22ae-40b5-82a8-3bf2f51f38b8
502;74;13:33:19;63b8dcd4-6c53-492f-87ea-7dbfed9d4977;07ed57e8-e1ae-4775-b4ef-a5404ca82895;31cda249-c0b3-42fb-9a8e-83147c6e1191;d658cbb3-d9e8-4ebb-8e78-506702fcd99e
1074;37;15:08:43;d0ef30d5-59ff-4d16-995b-543f2284bd16;77b39d45-0acd-49ab-b1f2-f9cf4ee353a4;31cda249-c0b3-42fb-9a8e-83147c6e1191;fa932697-8fa3-4af6-b213-5cc6366d9945
510;54;12:55:00;2d0d8f8f-7894-4cf0-9766-d1b0a6d781d9;c66845d0-c884-4d37-9e83-73f14cbb7735;a46e2e76-09a6-4433-8a03-e824e25f5755;a18dd1d1-d76f-4ea2-b515-b89043b32af3
1140;44;10:31:36;41554c16-7110-4c55-a41a-d71338eb907c;9db54f23-6cc9-4125-9f42-08aa7d241f2f;8de4052a-fd4f-4256-ad2f-bcc9439479e0;d55eff10-6fba-48ad-bd3a-ef1eb0ce133d
974;60;12:45:40;ed43503a-d08f-4ca1-b46f-8ba4ea7cea91;08535d6d-ffd7-44f6-8806-207a4de5ae96;a46e2e76-09a6-4433-8a03-e824e25f5755;51f28192-68e6-45f5-9871-318921efb965
767;73;15:22:35;54be8a68-46fc-437f-859f-54ca8abe830c;07583d5f-c301-4e16-9588-7c325ce4ce33;a46e2e76-09a6-4433-8a03-e824e25f5755;8ef7b890-9a85-49c2-b441-1cc04d0e0e63
1046;49;12:12:21;d8beae08-64dd-4c4b-9851-9f301f41c481;969d6e52-71f1-4452-bdd1-f5677e55c27e;c448e859-eb7b-4c13-ae92-a326acfd07ff;f37c1aac-4274-4783-8d7b-c0d88ba0978b
386;44;14:21:15;98d9bb68-e083-4b83-8d99-81bfa193e9bd;9db54f23-6cc9-4125-9f42-08aa7d241f2f;8de4052a-fd4f-4256-ad2f-bcc9439479e0;c3519e68-dabc-4951-a435-d42b5195c2eb
645;67;14:23:22;e5c6fc0f-a794-4f53-8952-e58a3912f691;c8e50327-688e-4d8b-aa9d-8626bd952545;89011e23-2de3-4ea3-a485-09f6724b014a;dcc51562-8788-4ad4-acca-62fda2dcadc8
321;55;13:59:12;fab18a33-e8c1-4c8b-8900-e72a051cf198;b7361d92-48f8-40fb-86bc-d8354bd8472e;a46e2e76-09a6-4433-8a03-e824e25f5755;cab209ae-c828-4b36-b62a-4d8ee18ec8e9
486;58;14:28:18;4a62988a-fb1d-49a7-aa13-431252565341;4135fd6f-ac52-4e90-a0ad-cc18cfd6152e;31cda249-c0b3-42fb-9a8e-83147c6e1191;eebc0e29-4a2f-46b5-88b6-3fe54a56f3e0
1086;79;14:01:12;9bfcb15a-0f34-4cc6-ad1b-8350f9fe1dca;d5643700-51a3-42c8-be71-ac334ee2cf36;c448e859-eb7b-4c13-ae92-a326acfd07ff;e97a2640-6822-47bb-a5fd-241353f9d7d6
108;21;12:48:35;5fb92c7d-0d93-41ba-8e41-2cf35a341e98;1889e750-c236-492a-a839-3ec9f52ac1de;c448e859-eb7b-4c13-ae92-a326acfd07ff;561b5213-701e-4958-a034-ee22e308d7d1
1190;37;13:02:32;08643453-e4e4-472b-8c3f-4495c5075c37;77b39d45-0acd-49ab-b1f2-f9cf4ee353a4;31cda249-c0b3-42fb-9a8e-83147c6e1191;becefd46-6320-43b1-a045-d61c7843c3cb
240;61;12:04:42;27042a40-0f64-44a6-8613-082cdb21c35e;c6ff6e19-dba7-4c09-ae9c-26905f602b0b;31cda249-c0b3-42fb-9a8e-83147c6e1191;1c2e9640-de6b-4ae3-bf8e-9f4f42ada6a3
289;28;11:53:07;a90e005d-b51c-4a7a-9db2-f0c1759ac90d;1b94c4b0-f039-460c-9153-aed6a823ea80;c448e859-eb7b-4c13-ae92-a326acfd07ff;2f45f2f9-bf49-4458-a8fe-0f1c1655d9db
1055;60;14:41:33;99978b2e-a1a5-4ba6-ada3-bb8224403f16;82a8d72b-1a5c-40fb-8b2d-200ed5a82c05;a46e2e76-09a6-4433-8a03-e824e25f5755;2e9de3fc-b2d9-49b7-b8e3-449579ffb5e7
1071;55;14:08:35;451b382e-75b8-49f9-ab27-b8ed8401f270;b7361d92-48f8-40fb-86bc-d8354bd8472e;31cda249-c0b3-42fb-9a8e-83147c6e1191;485f9ca7-8782-43ca-8df2-7a3ec1e0346a
1190;27;13:02:32;c440a4a8-0b36-443a-9200-23a468a33c4e;17c731c9-7390-4535-b2c1-4bf2a8fc081d;31cda249-c0b3-42fb-9a8e-83147c6e1191;becefd46-6320-43b1-a045-d61c7843c3cb
870;27;13:52:42;bcae84cb-696f-4335-8caa-9f2906be9085;17c731c9-7390-4535-b2c1-4bf2a8fc081d;a46e2e76-09a6-4433-8a03-e824e25f5755;358c7609-aa41-4356-b430-5d0792c82c02
1032;56;14:15:47;4bcc69e1-9881-4641-acfd-726bdd95fd34;6db154c0-e678-44d2-9e22-43353370e7f6;c448e859-eb7b-4c13-ae92-a326acfd07ff;83395828-3df4-45f7-b7e3-b612948ce759
454;78;13:22:56;202e186c-6c46-4318-93a0-18e1ec5d7bf3;0f68f3c4-7373-44ad-b802-a1a4fdc4be17;8de4052a-fd4f-4256-ad2f-bcc9439479e0;0fa6726d-daaa-4ff9-bfd9-bef9a375bbe3
569;49;15:02:21;b91f2133-487e-40e9-86f3-be591e965e14;969d6e52-71f1-4452-bdd1-f5677e55c27e;c448e859-eb7b-4c13-ae92-a326acfd07ff;0ba08e4c-dc56-402d-b52c-a7565f10403e
400;40;11:22:34;876a42eb-cc0a-49fe-8de4-b24c704ca9cf;73aa031b-c5b2-490d-8c15-15b4c33322c0;a46e2e76-09a6-4433-8a03-e824e25f5755;bb5f9d75-c585-42de-b467-4c428d04bf85
228;56;12:58:57;54ed4172-596e-4ea9-aab5-5ab3573cf5df;6db154c0-e678-44d2-9e22-43353370e7f6;a46e2e76-09a6-4433-8a03-e824e25f5755;0b46da1b-d08a-44e7-86a7-e73402258a7d
1146;77;12:04:15;1f8b84b4-6d90-4e07-8075-f7540942cf71;f0ddf164-437f-471d-8fbf-033a39245dde;8de4052a-fd4f-4256-ad2f-bcc9439479e0;f16f5272-e891-4346-a38b-55bc6e096865
262;61;12:10:27;f49d2b60-6f77-4899-8771-10952fb17be4;c6ff6e19-dba7-4c09-ae9c-26905f602b0b;31cda249-c0b3-42fb-9a8e-83147c6e1191;5b442b80-84bd-482b-a406-d2af8c8c8a9b
189;44;14:41:56;2fd5aa84-d52a-44ab-baf3-d1e592df2737;9db54f23-6cc9-4125-9f42-08aa7d241f2f;8de4052a-fd4f-4256-ad2f-bcc9439479e0;87cbc9d2-01e0-4823-bbdc-28862be91344
1198;25;12:20:52;2131bc11-1f37-429b-bed9-4b6fc3c82a0c;949c920b-32a3-4f75-875d-4ac22ad8147f;c448e859-eb7b-4c13-ae92-a326acfd07ff;429c6e05-2340-49dd-b7c8-827544421436
981;78;13:28:23;f576681d-a34b-4c8f-9fe4-f549b0b156f5;bcdc7ee3-014f-40c0-9af8-9c2f85f59c85;8de4052a-fd4f-4256-ad2f-bcc9439479e0;83395828-3df4-45f7-b7e3-b612948ce759
1137;14;14:57:15;fc717df8-ccde-4622-9ada-0933f4726d0e;f7d81a80-ce88-418c-b545-9157ccd60523;89011e23-2de3-4ea3-a485-09f6724b014a;26bd2963-4912-4d78-8deb-56d691e727a1
210;45;12:11:54;a8873a83-8f85-4f29-bab9-68c70bcf4be9;0db17644-b04e-4d24-9895-51e76c018128;31cda249-c0b3-42fb-9a8e-83147c6e1191;a32cb781-8e75-4aa2-a9ef-db0d3a54b628
58;60;11:10:11;4a63d12b-a68f-402e-9b79-376e0b39f3f9;82a8d72b-1a5c-40fb-8b2d-200ed5a82c05;8de4052a-fd4f-4256-ad2f-bcc9439479e0;f01b4e12-a5ea-484e-9c52-6b81bcdee9a9
985;56;12:04:29;6c2cd117-8857-4224-b31d-d834eef88ed7;6db154c0-e678-44d2-9e22-43353370e7f6;c448e859-eb7b-4c13-ae92-a326acfd07ff;2feb1b8d-5da2-49d9-8b05-21db3a196596
371;55;12:31:41;04cbe853-09a9-411e-81ea-4c6d04e4f6a0;0578c29d-d6b6-4f31-9c20-1378d9b30a52;31cda249-c0b3-42fb-9a8e-83147c6e1191;5a3d3bdc-3245-4599-bbec-66eaa90df6b3
587;71;11:28:46;48a2f720-afda-4a53-95f3-fb3ed3b948aa;1e076429-a90e-44bd-b649-5d3e279e1f2f;89011e23-2de3-4ea3-a485-09f6724b014a;88538839-2db2-4296-bce5-99a59547b88c
202;28;10:32:09;26a15ed8-c8e8-4a40-a447-77c0d120d46d;61f7f090-1d4e-405c-9e63-bc6ef132ea16;c448e859-eb7b-4c13-ae92-a326acfd07ff;1c1aa395-22ae-40b5-82a8-3bf2f51f38b8
399;77;14:17:58;202c4baf-aed1-4f7e-9d0b-b7be414aee31;f0ddf164-437f-471d-8fbf-033a39245dde;a46e2e76-09a6-4433-8a03-e824e25f5755;d4ca86fb-a798-4d48-8f0f-99051f7c38bf
75;14;15:17:57;3c9e2188-aecd-432f-8046-b584b0e99d78;096f3998-7254-4cee-a194-b23c6dc65474;a46e2e76-09a6-4433-8a03-e824e25f5755;1e9f2b31-d635-46ae-8b13-80fd4ab48674
1104;80;15:18:47;80bfd925-3393-47f0-b545-8d905ef8b074;f3b85bc2-df57-4977-b36b-0a091c0b9ded;8de4052a-fd4f-4256-ad2f-bcc9439479e0;8e9c83a8-15ff-42e5-aa33-3d805c72c3cf
163;56;12:42:20;3383d61d-a1db-4e78-bfd6-173a5f699ad8;6db154c0-e678-44d2-9e22-43353370e7f6;8de4052a-fd4f-4256-ad2f-bcc9439479e0;32676609-5612-4fff-a3a9-b1aae8af704e
468;37;13:00:03;b4bcb0a1-f0cb-43eb-bef6-240e54b86ddf;77b39d45-0acd-49ab-b1f2-f9cf4ee353a4;c448e859-eb7b-4c13-ae92-a326acfd07ff;6281782c-0e35-4903-af47-579a574933a0
1018;37;15:06:19;866c5c11-b1e3-4a64-8578-8b7737510a5e;77b39d45-0acd-49ab-b1f2-f9cf4ee353a4;c448e859-eb7b-4c13-ae92-a326acfd07ff;b6757eb8-cbab-44ec-8a9a-e40c895014f7
1051;28;14:20:31;f56663fa-de4d-49b9-a909-d42cd44ef2cc;61f7f090-1d4e-405c-9e63-bc6ef132ea16;89011e23-2de3-4ea3-a485-09f6724b014a;f42798ea-9baf-4a61-a40b-daae2388f47b
243;36;12:06:45;027d1938-4c68-410e-803c-95106f249923;452da72f-7053-4b40-bb3b-3a59a3e387bd;89011e23-2de3-4ea3-a485-09f6724b014a;929beb69-31f3-4177-841e-1d2d7e65c1f7
47;60;12:25:08;0b7ceb4e-dc51-44be-aa73-8acd030e7cce;08535d6d-ffd7-44f6-8806-207a4de5ae96;89011e23-2de3-4ea3-a485-09f6724b014a;d941bc22-a20a-4440-a3a4-2ae15c1fc3f0
266;77;14:57:14;1074f25b-e2bc-4fbe-8e61-9bc14554a54e;979b302c-0359-4924-9088-506da3b4cd9f;8de4052a-fd4f-4256-ad2f-bcc9439479e0;68b0c2ec-6e3e-40df-88f8-d8d1a5396776
994;14;11:57:59;d0ef30d5-59ff-4d16-995b-543f2284bd16;096f3998-7254-4cee-a194-b23c6dc65474;89011e23-2de3-4ea3-a485-09f6724b014a;4c8d9d9f-c478-4fd6-9d85-8f26d74e8f6b
765;25;13:03:39;cf5dde8d-3469-4566-b467-4d273df48412;949c920b-32a3-4f75-875d-4ac22ad8147f;8de4052a-fd4f-4256-ad2f-bcc9439479e0;317b99fe-883f-4622-a649-3e02c2b1fa53
244;67;11:55:52;d56e6a28-efa9-4445-97db-e9e16688a1d7;c8e50327-688e-4d8b-aa9d-8626bd952545;a46e2e76-09a6-4433-8a03-e824e25f5755;cbafcd09-1268-4559-b084-7e1d958921a8
835;61;13:26:03;54be8a68-46fc-437f-859f-54ca8abe830c;c6ff6e19-dba7-4c09-ae9c-26905f602b0b;8de4052a-fd4f-4256-ad2f-bcc9439479e0;07d5c073-2756-458e-bb49-784a8a58eb72
532;79;10:45:54;21a082ec-6c1d-40d9-96dd-269dc441ccbf;d5643700-51a3-42c8-be71-ac334ee2cf36;8de4052a-fd4f-4256-ad2f-bcc9439479e0;0ad3f06f-3478-43d0-b2d0-fffdaacf21a9
331;14;10:40:31;5bd41539-ddf8-43d8-ad4e-5335d362c6ae;f7d81a80-ce88-418c-b545-9157ccd60523;31cda249-c0b3-42fb-9a8e-83147c6e1191;2f45f2f9-bf49-4458-a8fe-0f1c1655d9db
835;16;13:26:03;cf553c10-2aa3-475c-a34d-49541867afaa;37b6477b-0bf2-4cbb-b368-52d559cd62cb;8de4052a-fd4f-4256-ad2f-bcc9439479e0;07d5c073-2756-458e-bb49-784a8a58eb72
837;80;14:09:41;1814e178-7c88-4ce6-96cf-eadce9e35c67;f3b85bc2-df57-4977-b36b-0a091c0b9ded;c448e859-eb7b-4c13-ae92-a326acfd07ff;b3cedb26-d157-4619-99e4-e7d36e169b02
837;79;14:09:41;3593605f-1d2e-44a0-bee9-311500abada4;d5643700-51a3-42c8-be71-ac334ee2cf36;c448e859-eb7b-4c13-ae92-a326acfd07ff;b3cedb26-d157-4619-99e4-e7d36e169b02
733;44;13:48:45;b38c123e-b7cd-40c8-8869-0fb9e51dbf2a;9db54f23-6cc9-4125-9f42-08aa7d241f2f;a46e2e76-09a6-4433-8a03-e824e25f5755;0636052e-2dd3-4d9e-878f-68bd6630c7ac
964;56;14:10:27;5eee4dce-0183-4a0e-8fee-5fff5cc2d898;6db154c0-e678-44d2-9e22-43353370e7f6;89011e23-2de3-4ea3-a485-09f6724b014a;f37c1aac-4274-4783-8d7b-c0d88ba0978b
763;78;12:44:17;dc34101e-a5c3-4eb9-9593-a9b9d2bfa8f8;0f68f3c4-7373-44ad-b802-a1a4fdc4be17;89011e23-2de3-4ea3-a485-09f6724b014a;56f574e0-5e54-49ee-94d6-bcde98e3a6a2
65;78;11:40:18;d6698c5c-2d82-4286-872e-b27cd84a4625;0f68f3c4-7373-44ad-b802-a1a4fdc4be17;8de4052a-fd4f-4256-ad2f-bcc9439479e0;abdf5479-31c7-46f9-9e48-384bbc32a431
60;49;12:01:26;5b249da6-a966-4a08-921f-24c85c05fe49;969d6e52-71f1-4452-bdd1-f5677e55c27e;c448e859-eb7b-4c13-ae92-a326acfd07ff;e4773529-1e42-4559-bb29-60838ac48c7f
250;13;11:24:34;fbd9ccc2-3e4b-4b95-b652-895ed0c38db2;0aeaa720-11a0-4f81-9a17-a3095e63ec7e;31cda249-c0b3-42fb-9a8e-83147c6e1191;23af2de2-31c0-4314-b981-45c658c9fd48
1004;60;12:28:13;69eab412-8ec7-40ce-abfc-45d41c666ee2;82a8d72b-1a5c-40fb-8b2d-200ed5a82c05;31cda249-c0b3-42fb-9a8e-83147c6e1191;83395828-3df4-45f7-b7e3-b612948ce759
759;67;14:59:17;155275fa-874e-47e7-8c7d-f9141d5e5746;5f03bcaf-fa23-45c7-8186-b82d016393c5;a46e2e76-09a6-4433-8a03-e824e25f5755;317b99fe-883f-4622-a649-3e02c2b1fa53
1056;25;13:41:02;894da886-a57a-43d8-b877-d48bf6319012;949c920b-32a3-4f75-875d-4ac22ad8147f;31cda249-c0b3-42fb-9a8e-83147c6e1191;6929d909-9d55-48f8-93d4-ffe324d3d788
760;60;11:21:56;e214b36b-9dc9-4006-8936-946add7f2d38;08535d6d-ffd7-44f6-8806-207a4de5ae96;89011e23-2de3-4ea3-a485-09f6724b014a;a50c288b-d72e-4b88-8c73-f4df5916a4ed
342;36;13:36:36;92c07e38-e06c-4233-b6cd-60762129052b;452da72f-7053-4b40-bb3b-3a59a3e387bd;c448e859-eb7b-4c13-ae92-a326acfd07ff;486bad7c-327f-4b31-a22b-27d45bba3d0c
652;64;15:28:47;4184d7ee-9e4a-44ae-a4ea-aec191e00017;57d85ff4-49df-4099-a3ea-f05651122744;31cda249-c0b3-42fb-9a8e-83147c6e1191;dcc51562-8788-4ad4-acca-62fda2dcadc8
389;74;12:14:04;2ca68aae-b689-4f0d-9647-5a17dab1ba42;07ed57e8-e1ae-4775-b4ef-a5404ca82895;31cda249-c0b3-42fb-9a8e-83147c6e1191;d4ca86fb-a798-4d48-8f0f-99051f7c38bf
803;79;12:21:33;1814e178-7c88-4ce6-96cf-eadce9e35c67;d5643700-51a3-42c8-be71-ac334ee2cf36;a46e2e76-09a6-4433-8a03-e824e25f5755;1fb2129d-a021-487c-b3fc-b843dea0a458
134;54;14:42:01;3e461889-5803-48f6-b2a8-ebcc3ba3a99c;c66845d0-c884-4d37-9e83-73f14cbb7735;a46e2e76-09a6-4433-8a03-e824e25f5755;0b46da1b-d08a-44e7-86a7-e73402258a7d
211;27;10:50:11;5dbbfa08-1868-4d88-979f-8352962d2e0b;17c731c9-7390-4535-b2c1-4bf2a8fc081d;8de4052a-fd4f-4256-ad2f-bcc9439479e0;b0829a23-4546-46c4-9a71-9dd359582b4e
167;67;15:28:50;a9cdf10d-60a5-4760-b1db-aa4aa4fe7525;c8e50327-688e-4d8b-aa9d-8626bd952545;8de4052a-fd4f-4256-ad2f-bcc9439479e0;e92d46ba-94ce-4723-b4ec-6c963d53bcf2
316;55;14:13:15;d94e9183-ee8b-467d-8432-45dfa6b3e6a2;b7361d92-48f8-40fb-86bc-d8354bd8472e;a46e2e76-09a6-4433-8a03-e824e25f5755;0872863c-cda9-4c95-9527-d19988281f4f
242;21;13:46:30;6e9f6287-ecb9-4dc6-beaf-331cfbd51f01;1889e750-c236-492a-a839-3ec9f52ac1de;8de4052a-fd4f-4256-ad2f-bcc9439479e0;26199591-0063-4ad0-bbfb-5a49d3c9f2d5
435;58;15:05:54;a41c61f0-7a6f-464e-bb5c-179bef741c59;4135fd6f-ac52-4e90-a0ad-cc18cfd6152e;31cda249-c0b3-42fb-9a8e-83147c6e1191;561454b5-da10-4743-aff2-5066381e87a9
131;56;12:20:09;d40c53ab-144e-4366-b7b1-74df3060e652;6db154c0-e678-44d2-9e22-43353370e7f6;31cda249-c0b3-42fb-9a8e-83147c6e1191;1ede7a0e-5b02-4cbf-8ae7-e10a526b618c
140;61;13:44:54;27042a40-0f64-44a6-8613-082cdb21c35e;d23e05f8-22ba-466c-ae27-eeb755ad2808;31cda249-c0b3-42fb-9a8e-83147c6e1191;66501391-d8f7-43aa-ab36-54f757b5ce28
1081;40;12:01:02;b26256bd-3323-4243-9f9e-c3290d265c34;73aa031b-c5b2-490d-8c15-15b4c33322c0;a46e2e76-09a6-4433-8a03-e824e25f5755;86b81276-f52e-48c2-9991-cafba7deb72f
356;74;12:22:45;47b6e2a4-4543-4f8e-8696-52f3d73e3c0e;07ed57e8-e1ae-4775-b4ef-a5404ca82895;a46e2e76-09a6-4433-8a03-e824e25f5755;50c8de2d-fe71-4e53-9e9b-d5f24cfd1070
207;30;14:17:44;49211705-e2ea-4be1-a92d-c560e5e9b390;f832be3c-4e2f-46b2-8b28-dae61fe28f16;8de4052a-fd4f-4256-ad2f-bcc9439479e0;73dfdb43-9739-4fcd-87e0-78cc9d0e3a04
293;25;11:51:05;7a242f38-9a98-40b0-8592-d76241472087;949c920b-32a3-4f75-875d-4ac22ad8147f;c448e859-eb7b-4c13-ae92-a326acfd07ff;68b0c2ec-6e3e-40df-88f8-d8d1a5396776
1003;14;12:40:15;c5a7e601-ba69-4051-83a3-43ea7f29acdc;096f3998-7254-4cee-a194-b23c6dc65474;a46e2e76-09a6-4433-8a03-e824e25f5755;65be14cf-6534-4e86-99b2-11a5a48ae6ab
319;36;14:43:56;4fd6f077-56b9-40b4-9518-34bee272cd68;452da72f-7053-4b40-bb3b-3a59a3e387bd;89011e23-2de3-4ea3-a485-09f6724b014a;5e22c57d-d5a5-4dea-858e-5fa97b07f785
488;36;13:20:08;48a2f720-afda-4a53-95f3-fb3ed3b948aa;452da72f-7053-4b40-bb3b-3a59a3e387bd;a46e2e76-09a6-4433-8a03-e824e25f5755;14ba58ab-fcb3-461b-88cc-2e0062cf579f
53;77;11:48:07;d0e63713-1787-47cc-9711-7e2ab895459c;979b302c-0359-4924-9088-506da3b4cd9f;c448e859-eb7b-4c13-ae92-a326acfd07ff;712afed2-7981-4b73-8f02-dab59569e923
866;13;11:32:09;26d230c1-2bdd-4040-ab33-eae85444f6e5;0aeaa720-11a0-4f81-9a17-a3095e63ec7e;31cda249-c0b3-42fb-9a8e-83147c6e1191;593fb4d1-43c8-41b8-b583-941a7e1ce30c
326;13;13:19:11;a66d8b82-5dc8-44d5-9260-99ac34f0e381;0aeaa720-11a0-4f81-9a17-a3095e63ec7e;31cda249-c0b3-42fb-9a8e-83147c6e1191;0c25480d-adf2-46a6-a467-e480788d801c
